pickupArea,Percentage
1,0.76
2,0.36
3,1.24
4,0.2
5,0.22
6,1.36
7,1.09
8,10.34
9,0.0
10,0.03
11,0.05
12,0.03
13,0.03
14,0.31
15,0.33
16,0.28
17,0.07
18,0.02
19,0.38
20,0.18
21,0.22
22,0.31
23,1.12
24,1.31
25,0.96
26,0.69
27,0.65
28,14.21
29,1.34
30,0.33
31,0.45
32,10.29
33,3.77
34,1.55
35,2.41
36,0.61
37,1.17
38,2.03
39,2.18
40,0.91
41,3.79
42,1.72
43,1.47
44,1.97
45,0.41
46,0.71
47,0.3
48,0.45
49,1.87
50,1.16
51,0.46
52,0.03
53,1.94
54,0.3
55,0.12
56,2.1
57,0.03
58,0.17
59,0.05
60,0.46
61,1.09
62,0.18
63,0.2
64,0.02
65,0.2
66,0.86
67,1.34
68,3.29
69,2.13
70,0.89
71,1.19
72,0.28
73,1.74
74,0.05
75,0.81
76,1.97
77,0.45
