dropArea,Percentage
1,0.69
2,0.0
3,0.23
4,0.15
5,0.23
6,0.53
7,1.14
8,1.98
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.31
17,0.08
18,0.0
19,0.0
20,0.0
21,0.53
22,0.23
23,0.08
24,0.99
25,0.76
26,0.08
27,0.84
28,12.59
29,1.07
30,0.46
31,2.29
32,5.57
33,2.52
34,4.35
35,1.75
36,0.08
37,2.44
38,0.69
39,0.46
40,0.31
41,0.46
42,0.61
43,1.75
44,2.75
45,0.92
46,1.3
47,0.15
48,0.99
49,9.92
50,3.43
51,2.44
52,0.15
53,2.06
54,0.76
55,0.46
56,0.0
57,0.0
58,0.0
59,0.0
60,1.53
61,1.14
62,0.08
63,0.15
64,0.0
65,0.15
66,0.0
67,0.38
68,3.66
69,4.73
70,0.76
71,0.99
72,0.84
73,1.07
74,0.08
75,0.84
76,0.61
77,1.3
78,10.14
