pickupArea,Percentage
1,0.49
2,0.78
3,0.99
4,0.2
5,0.12
6,1.89
7,1.02
8,17.58
9,0.03
10,0.07
11,0.04
12,0.06
13,0.16
14,0.17
15,0.02
16,0.24
17,0.09
18,0.01
19,0.05
20,0.02
21,0.05
22,0.15
23,0.34
24,0.72
25,0.39
26,0.11
27,0.37
28,8.02
29,0.54
30,0.11
31,0.12
32,19.36
33,3.7
34,0.13
35,1.02
36,0.57
37,0.24
38,1.47
39,2.87
40,0.42
41,5.43
42,2.25
43,2.48
44,1.18
45,0.39
46,0.75
47,0.07
48,0.55
49,0.39
50,0.06
51,0.22
52,0.13
53,0.28
54,0.04
55,0.25
56,4.06
57,0.06
58,0.02
59,0.02
60,0.08
61,0.04
62,0.02
63,0.02
64,0.04
65,0.07
66,0.08
67,0.09
68,0.29
69,0.43
70,0.13
71,0.47
72,0.1
73,0.24
74,0.02
75,0.22
76,8.88
77,0.79
78,4.68
