pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.69
5,0.0
6,0.69
7,0.0
8,23.45
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,11.72
29,0.0
30,0.0
31,0.0
32,22.07
33,1.38
34,0.0
35,0.69
36,2.07
37,1.38
38,0.0
39,2.76
40,1.38
41,4.83
42,0.69
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.69
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,8.97
57,0.0
58,0.69
59,0.0
60,0.0
61,0.0
62,0.0
63,0.69
64,0.0
65,0.69
66,0.0
67,0.0
68,2.76
69,1.38
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,10.34
77,0.0
