dropArea,Percentage
1,0.0
2,1.01
3,2.02
4,0.0
5,2.02
6,3.03
7,3.03
8,13.13
9,0.0
10,0.0
11,0.0
12,0.0
13,2.02
14,0.0
15,0.0
16,1.01
17,0.0
18,0.0
19,0.0
20,0.0
21,1.01
22,5.05
23,1.01
24,10.1
25,0.0
26,2.02
27,0.0
28,22.22
29,5.05
30,2.02
31,2.02
32,5.05
33,1.01
34,0.0
35,0.0
36,1.01
37,0.0
38,1.01
39,1.01
40,0.0
41,2.02
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,1.01
61,0.0
62,1.01
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,1.01
72,0.0
73,0.0
74,0.0
75,0.0
76,1.01
77,0.0
78,7.07
