pickupArea,Percentage
1,1.03
2,0.44
3,1.22
4,1.27
5,1.34
6,7.17
7,5.0
8,23.07
9,0.02
10,0.15
11,0.14
12,0.07
13,0.21
14,0.92
15,0.54
16,1.46
17,0.25
18,0.06
19,0.54
20,0.34
21,1.49
22,6.55
23,0.58
24,6.31
25,0.16
26,0.07
27,0.23
28,7.46
29,0.06
30,0.06
31,0.24
32,16.11
33,0.5
34,0.07
35,0.09
36,0.02
37,0.02
38,0.07
39,0.02
40,0.03
41,0.05
42,0.04
43,0.05
44,0.09
45,0.07
46,0.09
47,0.02
48,0.02
49,0.07
50,0.01
51,0.02
52,0.01
53,0.05
54,0.07
55,0.0
56,1.07
57,0.02
58,0.0
59,0.01
60,0.02
61,0.02
62,0.03
63,0.0
64,0.01
65,0.0
66,0.03
67,0.05
68,0.04
69,0.09
70,0.04
71,0.1
72,0.0
73,0.02
74,0.0
75,0.05
76,11.57
77,0.75
