pickupArea,Percentage
1,0.45
2,0.09
3,0.18
4,0.0
5,0.0
6,0.45
7,2.15
8,16.59
9,0.0
10,0.0
11,0.09
12,0.0
13,0.0
14,0.36
15,0.72
16,0.27
17,0.0
18,0.0
19,0.72
20,0.0
21,0.0
22,0.36
23,0.72
24,3.41
25,2.51
26,0.09
27,0.45
28,20.9
29,0.63
30,0.63
31,0.72
32,15.34
33,4.13
34,0.18
35,0.54
36,0.09
37,0.09
38,0.09
39,0.0
40,0.0
41,0.09
42,0.27
43,0.09
44,0.0
45,0.0
46,0.09
47,0.0
48,0.0
49,0.09
50,0.0
51,0.0
52,0.0
53,0.0
54,0.09
55,0.0
56,12.02
57,0.09
58,0.09
59,0.0
60,0.0
61,0.36
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.09
70,0.0
71,0.0
72,0.0
73,0.09
74,0.0
75,0.0
76,11.57
77,0.27
78,1.79
