dropArea,Percentage
1,0.36
2,0.72
3,0.0
4,1.08
5,1.79
6,2.15
7,3.23
8,7.17
9,0.0
10,0.0
11,1.08
12,0.0
13,0.0
14,0.36
15,0.36
16,3.94
17,0.0
18,0.0
19,0.0
20,2.87
21,2.87
22,33.69
23,1.43
24,17.2
25,0.36
26,0.0
27,1.08
28,3.94
29,0.0
30,0.0
31,0.72
32,1.79
33,0.36
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.36
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.36
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,1.43
59,6.45
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.36
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,2.51
77,0.0
