dropArea,Percentage
1,0.0
2,0.0
3,0.44
4,0.0
5,0.0
6,2.18
7,0.0
8,38.43
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.44
17,0.0
18,0.0
19,0.0
20,0.0
21,0.44
22,0.0
23,0.0
24,2.18
25,0.0
26,0.0
27,0.0
28,7.86
29,0.44
30,0.0
31,0.0
32,23.58
33,5.24
34,0.87
35,0.0
36,0.0
37,0.0
38,0.44
39,0.0
40,0.44
41,7.42
42,0.44
43,0.87
44,0.44
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.87
57,0.0
58,0.44
59,0.44
60,0.0
61,0.0
62,0.0
63,0.44
64,0.0
65,0.0
66,0.44
67,0.0
68,0.44
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,3.93
77,0.87
