pickupArea,Percentage
1,0.3
2,0.84
3,1.68
4,0.73
5,0.84
6,11.88
7,2.86
8,22.38
9,0.0
10,0.05
11,0.08
12,0.02
13,0.02
14,0.14
15,0.06
16,0.47
17,0.0
18,0.0
19,0.02
20,0.0
21,0.2
22,0.9
23,0.05
24,1.31
25,0.02
26,0.0
27,0.0
28,6.43
29,0.03
30,0.0
31,0.02
32,18.04
33,0.81
34,0.06
35,0.0
36,0.0
37,0.0
38,0.02
39,0.05
40,0.0
41,0.09
42,0.02
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.53
57,0.0
58,0.0
59,0.05
60,0.0
61,0.0
62,0.02
63,0.0
64,0.02
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,26.23
77,0.79
