dropArea,Percentage
1,0.35
2,0.58
3,2.09
4,0.17
5,0.06
6,2.14
7,0.46
8,3.77
9,0.0
10,0.12
11,0.06
12,0.29
13,0.12
14,0.46
15,0.7
16,0.41
17,0.17
18,0.06
19,0.35
20,0.35
21,0.29
22,1.16
23,2.55
24,1.56
25,5.79
26,4.0
27,2.9
28,13.85
29,3.71
30,0.58
31,1.22
32,3.71
33,1.33
34,2.26
35,1.33
36,0.52
37,1.39
38,0.7
39,1.62
40,0.23
41,0.7
42,0.93
43,1.85
44,1.68
45,0.17
46,0.93
47,0.06
48,0.12
49,1.33
50,0.41
51,0.58
52,0.06
53,0.64
54,0.87
55,0.17
56,0.64
57,0.12
58,0.64
59,0.52
60,0.35
61,0.17
62,0.0
63,0.35
64,0.12
65,0.23
66,0.46
67,0.7
68,2.43
69,3.19
70,1.22
71,0.41
72,0.12
73,1.04
74,0.0
75,0.46
76,1.51
77,1.68
78,9.79
