dropArea,Percentage
1,1.48
2,0.26
3,1.27
4,0.11
5,0.11
6,1.16
7,0.87
8,4.17
9,0.03
10,0.29
11,0.16
12,0.05
13,0.08
14,0.03
15,0.05
16,0.29
17,0.08
18,0.13
19,0.21
20,0.0
21,0.11
22,0.61
23,1.21
24,1.16
25,1.87
26,1.08
27,1.82
28,11.69
29,0.82
30,0.42
31,1.74
32,5.33
33,3.22
34,2.8
35,1.19
36,0.34
37,1.24
38,0.98
39,0.66
40,0.5
41,1.13
42,0.95
43,2.24
44,3.72
45,0.48
46,0.48
47,0.21
48,0.37
49,2.43
50,1.03
51,0.79
52,0.03
53,1.64
54,0.53
55,0.4
56,0.37
57,0.05
58,0.0
59,0.03
60,0.77
61,0.48
62,0.03
63,0.05
64,0.05
65,0.26
66,0.37
67,0.37
68,1.82
69,5.38
70,0.45
71,0.84
72,0.34
73,1.5
74,0.11
75,1.58
76,3.43
77,1.11
78,14.57
