dropArea,Percentage
1,0.0
2,0.0
3,1.15
4,0.76
5,0.0
6,10.31
7,1.91
8,12.21
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.38
21,0.38
22,0.0
23,1.15
24,3.05
25,0.38
26,0.0
27,0.0
28,18.32
29,0.0
30,0.76
31,1.53
32,5.73
33,3.44
34,0.0
35,0.38
36,0.0
37,0.76
38,1.53
39,0.0
40,0.38
41,0.0
42,1.15
43,0.38
44,0.38
45,0.0
46,0.0
47,0.0
48,0.38
49,0.0
50,0.76
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,5.73
57,0.38
58,1.53
59,1.91
60,0.76
61,1.15
62,0.76
63,2.29
64,0.76
65,1.15
66,2.67
67,0.38
68,0.38
69,0.76
70,0.76
71,0.0
72,0.0
73,0.76
74,0.0
75,0.0
76,1.91
77,0.0
78,8.4
