dropArea,Percentage
1,21.89
2,12.89
3,9.66
4,2.89
5,0.52
6,7.11
7,1.68
8,10.76
9,0.03
10,0.52
11,0.1
12,0.34
13,0.93
14,1.68
15,0.1
16,0.72
17,0.0
18,0.03
19,0.07
20,0.0
21,0.27
22,0.38
23,0.21
24,0.41
25,0.17
26,0.0
27,0.0
28,1.17
29,0.03
30,0.0
31,0.1
32,2.13
33,0.34
34,0.03
35,0.14
36,0.0
37,0.0
38,0.07
39,0.0
40,0.0
41,0.07
42,0.07
43,0.1
44,0.03
45,0.03
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.03
54,0.0
55,0.0
56,0.14
57,0.03
58,0.0
59,0.0
60,0.03
61,0.0
62,0.0
63,0.0
64,0.03
65,0.0
66,0.03
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,1.62
77,20.38
