pickupArea,Percentage
1,0.24
2,0.42
3,0.24
4,0.97
5,0.34
6,2.12
7,1.36
8,8.88
9,1.62
10,1.91
11,4.72
12,0.24
13,0.24
14,0.81
15,0.5
16,0.73
17,0.37
18,0.18
19,0.21
20,0.05
21,0.24
22,0.31
23,0.05
24,0.86
25,0.24
26,0.0
27,0.0
28,2.99
29,0.0
30,0.08
31,0.05
32,6.08
33,0.29
34,0.05
35,0.0
36,0.03
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.03
44,0.03
45,0.03
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.03
52,0.0
53,0.03
54,0.03
55,0.0
56,0.34
57,0.0
58,0.03
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.03
65,0.0
66,0.0
67,0.0
68,0.0
69,0.03
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,61.78
77,0.24
