dropArea,Percentage
1,0.48
2,1.39
3,1.85
4,2.03
5,0.94
6,4.26
7,1.29
8,4.61
9,0.16
10,3.9
11,6.0
12,1.03
13,0.56
14,2.53
15,20.26
16,7.05
17,3.1
18,0.67
19,4.81
20,1.09
21,2.16
22,1.9
23,0.72
24,2.97
25,1.27
26,0.12
27,0.13
28,2.52
29,0.2
30,0.06
31,0.04
32,2.45
33,0.14
34,0.04
35,0.07
36,0.04
37,0.06
38,0.01
39,0.06
40,0.01
41,0.03
42,0.04
43,0.16
44,0.03
45,0.0
46,0.04
47,0.01
48,0.01
49,0.07
50,0.01
51,0.04
52,0.01
53,0.01
54,0.0
55,0.0
56,0.33
57,0.03
58,0.03
59,0.01
60,0.03
61,0.1
62,0.0
63,0.0
64,0.0
65,0.0
66,0.03
67,0.0
68,0.25
69,0.09
70,0.01
71,0.04
72,0.0
73,0.03
74,0.04
75,0.01
76,7.89
77,0.51
78,7.08
