dropArea,Percentage
1,0.19
2,0.19
3,0.37
4,0.19
5,0.0
6,0.19
7,0.19
8,10.45
9,0.0
10,0.19
11,0.19
12,0.0
13,0.0
14,0.0
15,0.19
16,0.37
17,0.0
18,0.0
19,0.0
20,0.0
21,0.19
22,0.37
23,0.37
24,0.93
25,0.93
26,0.56
27,4.48
28,16.98
29,0.19
30,0.37
31,2.05
32,7.84
33,6.34
34,3.54
35,2.24
36,0.93
37,1.12
38,0.75
39,0.37
40,2.05
41,3.92
42,2.99
43,2.43
44,1.31
45,1.12
46,4.1
47,0.0
48,0.93
49,1.12
50,0.37
51,1.49
52,4.29
53,0.19
54,0.0
55,0.0
56,1.31
57,0.0
58,0.0
59,0.0
60,0.19
61,0.0
62,0.19
63,0.0
64,0.0
65,0.0
66,0.19
67,0.0
68,0.37
69,3.54
70,0.56
71,1.31
72,0.19
73,1.87
74,0.0
75,0.19
76,0.0
77,0.56
