pickupArea,Percentage
1,0.31
2,0.76
3,1.37
4,1.07
5,1.72
6,9.91
7,2.41
8,18.48
9,0.02
10,0.16
11,0.55
12,0.13
13,0.22
14,1.56
15,0.78
16,4.59
17,0.13
18,0.02
19,0.64
20,0.23
21,5.76
22,3.72
23,0.35
24,3.77
25,0.08
26,0.01
27,0.05
28,5.14
29,0.02
30,0.07
31,0.09
32,14.46
33,0.7
34,0.08
35,0.03
36,0.0
37,0.01
38,0.03
39,0.03
40,0.01
41,0.09
42,0.02
43,0.05
44,0.02
45,0.0
46,0.01
47,0.0
48,0.01
49,0.03
50,0.02
51,0.01
52,0.0
53,0.01
54,0.0
55,0.0
56,1.64
57,0.01
58,0.01
59,0.02
60,0.05
61,0.01
62,0.01
63,0.01
64,0.01
65,0.0
66,0.01
67,0.01
68,0.02
69,0.01
70,0.01
71,0.03
72,0.01
73,0.02
74,0.0
75,0.05
76,16.15
77,0.48
78,1.67
