dropArea,Percentage
1,0.35
2,0.22
3,1.58
4,0.12
5,0.19
6,1.06
7,1.44
8,10.54
9,0.0
10,0.13
11,1.34
12,0.03
13,0.05
14,0.03
15,0.09
16,0.17
17,0.03
18,0.0
19,0.01
20,0.01
21,0.08
22,0.18
23,0.58
24,0.65
25,0.7
26,0.17
27,0.34
28,5.76
29,0.35
30,0.36
31,0.9
32,7.02
33,3.18
34,0.62
35,2.75
36,1.01
37,0.36
38,2.92
39,3.7
40,1.92
41,8.75
42,6.59
43,3.86
44,2.43
45,0.53
46,1.0
47,0.16
48,0.45
49,1.35
50,0.39
51,0.44
52,0.13
53,0.47
54,0.09
55,0.14
56,1.1
57,0.08
58,0.12
59,0.1
60,0.82
61,0.39
62,0.1
63,0.1
64,0.06
65,0.1
66,1.92
67,0.47
68,1.35
69,2.04
70,0.67
71,0.87
72,0.31
73,0.58
74,0.23
75,1.43
76,1.73
77,0.7
78,6.97
