pickupArea,Percentage
1,3.28
2,6.05
3,7.91
4,18.0
5,4.58
6,7.96
7,2.81
8,6.76
9,0.04
10,0.36
11,0.52
12,0.39
13,2.84
14,4.84
15,0.55
16,3.9
17,0.12
18,0.02
19,0.14
20,0.13
21,0.58
22,0.91
23,0.11
24,1.29
25,0.3
26,0.01
27,0.19
28,1.91
29,0.06
30,0.0
31,0.02
32,4.27
33,0.23
34,0.04
35,0.04
36,0.05
37,0.01
38,0.0
39,0.04
40,0.03
41,0.04
42,0.03
43,0.1
44,0.11
45,0.01
46,0.01
47,0.0
48,0.0
49,0.05
50,0.01
51,0.01
52,0.0
53,0.02
54,0.0
55,0.0
56,0.33
57,0.0
58,0.0
59,0.0
60,0.03
61,0.0
62,0.0
63,0.0
64,0.01
65,0.0
66,0.01
67,0.02
68,0.01
69,0.02
70,0.01
71,0.03
72,0.0
73,0.02
74,0.0
75,0.02
76,6.77
77,6.94
78,4.11
