pickupArea,Percentage
1,0.2
2,0.61
3,1.02
4,0.2
5,1.42
6,8.74
7,4.07
8,21.95
9,0.0
10,0.41
11,1.22
12,0.0
13,0.0
14,0.81
15,0.61
16,1.02
17,0.0
18,0.41
19,1.02
20,0.81
21,4.07
22,3.05
23,0.41
24,4.27
25,0.0
26,0.0
27,0.0
28,6.71
29,0.0
30,0.0
31,0.2
32,13.01
33,0.41
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.63
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.2
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,19.51
77,0.61
78,1.42
