pickupArea,Percentage
1,0.07
2,0.07
3,0.27
4,0.03
5,0.13
6,0.81
7,0.47
8,11.19
9,0.0
10,0.0
11,0.1
12,0.0
13,0.03
14,0.03
15,0.0
16,0.07
17,0.0
18,0.0
19,0.07
20,0.03
21,0.0
22,0.1
23,0.07
24,0.71
25,0.1
26,0.07
27,0.03
28,6.99
29,0.1
30,0.27
31,0.24
32,13.13
33,4.37
34,0.57
35,3.19
36,0.84
37,0.1
38,6.11
39,6.08
40,1.44
41,14.61
42,6.38
43,3.19
44,0.74
45,0.27
46,0.5
47,0.0
48,0.27
49,0.34
50,0.13
51,0.2
52,0.03
53,1.14
54,0.0
55,0.17
56,3.93
57,0.0
58,0.0
59,0.03
60,0.17
61,0.24
62,0.03
63,0.1
64,0.1
65,0.07
66,1.48
67,0.07
68,1.95
69,1.07
70,0.17
71,0.27
72,0.17
73,0.0
74,0.03
75,0.64
76,3.39
77,0.24
