pickupArea,Percentage
1,0.0
2,0.03
3,0.15
4,0.0
5,0.03
6,0.28
7,0.39
8,21.97
9,0.0
10,0.03
11,0.03
12,0.03
13,0.0
14,0.0
15,0.03
16,0.03
17,0.05
18,0.0
19,0.0
20,0.0
21,0.0
22,0.08
23,0.0
24,0.39
25,0.0
26,0.0
27,0.0
28,15.18
29,0.0
30,0.0
31,0.1
32,25.59
33,3.13
34,0.1
35,0.03
36,0.03
37,0.0
38,0.0
39,0.05
40,0.0
41,0.03
42,0.03
43,0.0
44,0.0
45,0.05
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.98
57,0.0
58,0.0
59,0.0
60,0.0
61,0.05
62,0.0
63,0.0
64,0.05
65,0.0
66,0.0
67,0.03
68,0.05
69,0.03
70,0.0
71,0.05
72,0.0
73,0.03
74,0.0
75,0.0
76,23.84
77,0.0
78,5.09
