dropArea,Percentage
1,0.83
2,2.16
3,3.19
4,2.55
5,3.9
6,9.5
7,2.86
8,6.57
9,0.02
10,0.4
11,0.9
12,0.5
13,0.76
14,4.07
15,2.84
16,10.59
17,0.62
18,0.36
19,3.95
20,1.71
21,15.45
22,6.22
23,1.34
24,4.24
25,0.72
26,0.03
27,0.21
28,3.29
29,0.07
30,0.79
31,0.33
32,2.05
33,0.26
34,0.14
35,0.07
36,0.07
37,0.07
38,0.05
39,0.09
40,0.03
41,0.09
42,0.09
43,0.14
44,0.07
45,0.02
46,0.02
47,0.0
48,0.0
49,0.07
50,0.0
51,0.02
52,0.0
53,0.0
54,0.02
55,0.02
56,0.33
57,0.02
58,0.09
59,0.02
60,0.12
61,0.07
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.03
68,0.19
69,0.09
70,0.0
71,0.02
72,0.02
73,0.07
74,0.0
75,0.03
76,3.5
77,1.09
