dropArea,Percentage
1,0.0
2,0.29
3,0.29
4,0.0
5,0.88
6,2.93
7,2.64
8,19.65
9,0.0
10,0.0
11,0.29
12,0.0
13,0.0
14,0.29
15,0.59
16,0.29
17,0.0
18,0.0
19,0.29
20,0.0
21,0.29
22,0.29
23,0.0
24,3.52
25,0.88
26,0.0
27,0.0
28,4.4
29,0.29
30,0.29
31,0.0
32,12.61
33,2.64
34,0.29
35,1.76
36,0.29
37,0.29
38,1.17
39,0.88
40,0.88
41,2.35
42,0.29
43,0.0
44,0.59
45,0.29
46,0.0
47,0.0
48,0.29
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,4.69
57,4.11
58,1.17
59,0.29
60,0.88
61,2.64
62,1.76
63,0.59
64,0.29
65,1.17
66,0.59
67,0.29
68,0.59
69,0.29
70,0.59
71,4.4
72,0.88
73,0.0
74,0.0
75,0.29
76,2.35
77,0.59
78,8.5
