dropArea,Percentage
1,11.94
2,23.22
3,5.25
4,8.06
5,2.47
6,3.27
7,1.79
8,3.98
9,0.05
10,1.18
11,0.48
12,1.21
13,4.21
14,4.06
15,0.64
16,1.74
17,0.15
18,0.02
19,0.38
20,0.41
21,0.63
22,0.56
23,0.34
24,0.6
25,0.44
26,0.01
27,0.08
28,1.42
29,0.04
30,0.07
31,0.07
32,2.27
33,0.26
34,0.05
35,0.32
36,0.09
37,0.09
38,0.13
39,0.08
40,0.03
41,0.4
42,0.1
43,0.12
44,0.08
45,0.02
46,0.09
47,0.01
48,0.08
49,0.19
50,0.02
51,0.01
52,0.0
53,0.03
54,0.01
55,0.0
56,0.4
57,0.01
58,0.02
59,0.01
60,0.03
61,0.04
62,0.0
63,0.03
64,0.01
65,0.01
66,0.1
67,0.04
68,0.08
69,0.09
70,0.04
71,0.08
72,0.01
73,0.12
74,0.0
75,0.05
76,5.05
77,10.56
