pickupArea,Percentage
1,0.36
2,0.12
3,1.34
4,0.24
5,0.18
6,1.73
7,1.07
8,11.52
9,0.0
10,0.03
11,0.09
12,0.09
13,0.03
14,0.63
15,0.3
16,0.95
17,0.09
18,0.12
19,0.45
20,0.18
21,0.6
22,1.13
23,2.78
24,4.09
25,4.39
26,2.06
27,1.82
28,17.64
29,1.67
30,0.27
31,0.3
32,12.8
33,2.15
34,0.95
35,1.4
36,0.15
37,0.18
38,0.72
39,0.75
40,0.33
41,0.6
42,0.39
43,2.42
44,1.01
45,0.21
46,1.01
47,0.09
48,0.18
49,0.63
50,0.03
51,0.39
52,0.09
53,0.54
54,0.18
55,0.03
56,1.49
57,0.06
58,0.12
59,0.09
60,0.09
61,0.15
62,0.03
63,0.03
64,0.06
65,0.3
66,0.24
67,0.48
68,1.13
69,1.22
70,0.66
71,0.9
72,0.12
73,0.3
74,0.0
75,0.48
76,2.75
77,1.19
78,4.66
