dropArea,Percentage
1,0.12
2,0.12
3,0.42
4,0.18
5,0.42
6,1.08
7,1.44
8,27.37
9,0.06
10,0.0
11,0.06
12,0.06
13,0.06
14,0.24
15,0.12
16,0.3
17,0.06
18,0.0
19,0.0
20,0.0
21,0.06
22,0.42
23,0.06
24,2.94
25,0.12
26,0.0
27,0.24
28,16.75
29,0.18
30,0.12
31,0.42
32,35.47
33,2.16
34,0.18
35,0.84
36,0.06
37,0.0
38,0.06
39,0.12
40,0.0
41,0.18
42,0.18
43,0.12
44,0.18
45,0.0
46,0.0
47,0.0
48,0.0
49,0.12
50,0.0
51,0.0
52,0.0
53,0.42
54,0.0
55,0.0
56,0.36
57,0.0
58,0.06
59,0.12
60,0.18
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.06
69,0.06
70,0.0
71,0.12
72,0.12
73,0.0
74,0.0
75,0.12
76,1.98
77,0.48
78,2.82
