pickupArea,Percentage
1,0.95
2,0.46
3,1.08
4,0.13
5,0.1
6,1.87
7,0.75
8,9.62
9,0.0
10,0.03
11,0.13
12,0.0
13,0.03
14,0.07
15,0.0
16,0.49
17,0.0
18,0.03
19,0.56
20,0.23
21,0.1
22,0.65
23,1.28
24,1.05
25,1.51
26,0.39
27,0.39
28,15.09
29,1.37
30,0.36
31,0.46
32,8.02
33,4.09
34,1.87
35,1.93
36,0.62
37,0.46
38,3.4
39,2.62
40,1.24
41,4.58
42,1.18
43,1.7
44,2.03
45,0.23
46,0.88
47,0.07
48,0.65
49,0.88
50,0.65
51,1.15
52,0.0
53,0.69
54,0.16
55,0.07
56,5.27
57,0.13
58,0.26
59,0.23
60,0.13
61,0.59
62,0.1
63,0.26
64,0.2
65,0.69
66,1.83
67,3.17
68,1.96
69,0.95
70,0.62
71,1.18
72,0.33
73,0.72
74,0.0
75,0.29
76,2.49
77,0.26
