pickupArea,Percentage
1,0.76
2,0.63
3,2.59
4,0.47
5,0.14
6,1.85
7,0.59
8,9.2
9,0.0
10,0.02
11,0.02
12,0.0
13,0.03
14,0.03
15,0.08
16,0.14
17,0.03
18,0.03
19,0.14
20,0.02
21,0.07
22,0.24
23,0.58
24,1.9
25,1.95
26,0.39
27,0.66
28,18.0
29,1.2
30,0.58
31,0.68
32,7.07
33,3.0
34,1.73
35,2.39
36,0.41
37,0.53
38,1.31
39,0.8
40,0.59
41,1.22
42,1.12
43,0.83
44,2.24
45,0.19
46,0.39
47,0.75
48,0.69
49,4.41
50,2.2
51,1.64
52,0.1
53,2.37
54,0.46
55,0.25
56,0.44
57,0.02
58,0.19
59,0.08
60,0.83
61,0.44
62,0.63
63,0.1
64,0.02
65,0.34
66,0.42
67,0.51
68,1.07
69,1.56
70,0.36
71,0.69
72,0.71
73,1.46
74,0.2
75,1.1
76,0.27
77,0.54
78,8.32
