pickupArea,Percentage
1,0.37
2,1.27
3,0.96
4,1.24
5,0.32
6,1.95
7,0.79
8,8.72
9,0.43
10,6.7
11,8.77
12,0.65
13,0.2
14,0.63
15,1.63
16,0.89
17,0.99
18,0.16
19,0.33
20,0.05
21,0.28
22,0.33
23,0.07
24,0.87
25,0.15
26,0.01
27,0.03
28,2.65
29,0.01
30,0.01
31,0.01
32,7.13
33,0.89
34,0.06
35,0.04
36,0.0
37,0.0
38,0.03
39,0.03
40,0.01
41,0.09
42,0.04
43,0.11
44,0.02
45,0.01
46,0.02
47,0.0
48,0.03
49,0.01
50,0.0
51,0.01
52,0.0
53,0.02
54,0.0
55,0.0
56,0.7
57,0.0
58,0.01
59,0.0
60,0.03
61,0.0
62,0.0
63,0.0
64,0.0
65,0.01
66,0.01
67,0.02
68,0.02
69,0.06
70,0.0
71,0.03
72,0.01
73,0.05
74,0.0
75,0.02
76,43.69
77,0.39
78,4.91
