pickupArea,Percentage
1,0.14
2,0.18
3,0.53
4,0.18
5,0.14
6,0.73
7,1.65
8,10.34
9,0.0
10,0.0
11,0.02
12,0.02
13,0.07
14,0.07
15,0.02
16,0.0
17,0.0
18,0.05
19,0.05
20,0.05
21,0.09
22,0.23
23,0.53
24,0.75
25,0.55
26,0.09
27,0.48
28,12.08
29,0.41
30,0.16
31,0.18
32,12.99
33,5.08
34,1.12
35,3.84
36,2.38
37,0.73
38,3.39
39,5.24
40,3.09
41,8.94
42,3.39
43,1.6
44,2.06
45,0.21
46,0.16
47,0.11
48,0.59
49,1.1
50,0.16
51,0.21
52,0.25
53,0.64
54,0.05
55,0.27
56,3.77
57,0.11
58,0.14
59,0.0
60,0.14
61,0.55
62,0.11
63,0.37
64,0.09
65,0.18
66,0.21
67,0.34
68,1.14
69,1.14
70,0.14
71,0.69
72,0.18
73,0.53
74,0.05
75,0.43
76,2.1
77,0.21
