pickupArea,Percentage
1,0.0
2,0.05
3,0.14
4,0.0
5,0.0
6,0.37
7,0.84
8,24.52
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.09
16,0.05
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.05
23,0.0
24,0.42
25,0.0
26,0.0
27,0.0
28,11.98
29,0.05
30,0.0
31,0.09
32,33.05
33,15.57
34,1.4
35,0.23
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.19
42,0.0
43,0.05
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.05
54,0.0
55,0.0
56,3.36
57,0.0
58,0.0
59,0.14
60,0.05
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.05
67,0.0
68,0.05
69,0.09
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,6.9
77,0.19
