pickupArea,Percentage
1,1.79
2,0.43
3,0.98
4,0.33
5,0.16
6,0.76
7,0.33
8,13.23
9,0.0
10,0.0
11,0.0
12,0.0
13,0.05
14,0.11
15,0.05
16,0.11
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.16
23,0.43
24,1.25
25,1.36
26,1.14
27,0.33
28,10.14
29,1.3
30,0.16
31,0.38
32,8.51
33,3.63
34,0.38
35,1.08
36,0.7
37,0.33
38,2.06
39,0.7
40,0.22
41,1.08
42,1.84
43,6.56
44,1.46
45,0.49
46,1.95
47,0.76
48,0.6
49,1.63
50,0.54
51,2.6
52,0.05
53,1.9
54,0.11
55,0.05
56,4.72
57,0.16
58,0.11
59,0.38
60,0.22
61,0.81
62,0.22
63,0.22
64,0.0
65,0.6
66,2.39
67,0.65
68,2.49
69,0.92
70,3.96
71,2.87
72,0.81
73,1.57
74,0.43
75,0.6
76,1.03
77,0.6
