pickupArea,Percentage
1,0.11
2,0.05
3,0.85
4,0.06
5,0.33
6,6.56
7,7.59
8,35.59
9,0.0
10,0.05
11,0.06
12,0.01
13,0.01
14,0.02
15,0.02
16,0.12
17,0.0
18,0.0
19,0.05
20,0.0
21,0.18
22,1.18
23,0.02
24,1.73
25,0.0
26,0.0
27,0.01
28,6.39
29,0.01
30,0.02
31,0.05
32,20.34
33,0.95
34,0.06
35,0.03
36,0.0
37,0.0
38,0.02
39,0.09
40,0.01
41,0.15
42,0.1
43,0.01
44,0.0
45,0.0
46,0.01
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.31
57,0.0
58,0.01
59,0.01
60,0.01
61,0.0
62,0.0
63,0.01
64,0.01
65,0.0
66,0.0
67,0.0
68,0.01
69,0.0
70,0.01
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,11.98
77,0.36
78,1.46
