dropArea,Percentage
1,1.04
2,0.19
3,1.34
4,0.07
5,0.07
6,0.84
7,0.75
8,4.85
9,0.02
10,0.23
11,0.1
12,0.03
13,0.05
14,0.02
15,0.05
16,0.28
17,0.05
18,0.09
19,0.14
20,0.0
21,0.09
22,0.47
23,0.8
24,1.06
25,1.29
26,0.71
27,1.36
28,11.0
29,0.57
30,0.33
31,1.24
32,4.91
33,3.55
34,2.23
35,2.21
36,0.59
37,0.99
38,1.86
39,1.37
40,0.87
41,1.84
42,1.62
43,2.61
44,4.44
45,0.71
46,0.56
47,0.26
48,0.66
49,2.35
50,1.17
51,1.27
52,0.03
53,1.2
54,0.54
55,0.3
56,0.97
57,0.05
58,0.07
59,0.03
60,0.64
61,0.45
62,0.07
63,0.09
64,0.07
65,0.33
66,0.38
67,0.5
68,2.24
69,7.48
70,0.47
71,0.97
72,0.38
73,1.29
74,0.12
75,1.13
76,2.45
77,0.87
78,11.64
