dropArea,Percentage
1,1.96
2,0.98
3,0.98
4,2.94
5,0.98
6,0.0
7,1.96
8,1.96
9,6.86
10,18.63
11,5.88
12,0.0
13,0.0
14,2.94
15,2.94
16,5.88
17,2.94
18,0.98
19,0.98
20,1.96
21,0.98
22,1.96
23,0.98
24,0.98
25,0.98
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,1.96
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.98
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,15.69
77,0.0
78,13.73
