pickupArea,Percentage
1,0.12
2,0.0
3,0.43
4,0.06
5,0.0
6,0.37
7,0.49
8,11.46
9,0.0
10,0.0
11,0.06
12,0.0
13,0.0
14,0.0
15,0.0
16,0.12
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.06
24,0.18
25,0.0
26,0.0
27,0.0
28,8.35
29,0.06
30,0.0
31,0.18
32,20.12
33,8.35
34,1.1
35,3.54
36,0.73
37,0.37
38,1.71
39,3.05
40,0.85
41,11.16
42,4.21
43,2.01
44,0.85
45,0.37
46,0.37
47,0.06
48,0.18
49,0.49
50,0.85
51,0.43
52,0.06
53,0.06
54,0.0
55,0.12
56,6.77
57,0.06
58,0.18
59,0.0
60,0.12
61,0.67
62,0.06
63,0.18
64,0.0
65,0.06
66,0.06
67,0.12
68,1.22
69,1.22
70,0.06
71,0.43
72,0.06
73,0.12
74,0.0
75,0.24
76,3.9
77,0.18
78,1.28
