pickupArea,Percentage
1,7.62
2,7.04
3,3.1
4,0.26
5,0.32
6,4.97
7,3.42
8,10.2
9,0.13
10,0.19
11,0.32
12,0.06
13,0.26
14,1.68
15,2.07
16,3.62
17,0.26
18,0.0
19,3.87
20,3.03
21,6.07
22,11.04
23,2.65
24,7.1
25,0.65
26,0.13
27,0.26
28,7.1
29,0.13
30,0.13
31,0.06
32,4.33
33,0.32
34,0.06
35,0.06
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.97
57,0.06
58,0.13
59,0.0
60,0.06
61,0.0
62,0.0
63,0.06
64,0.0
65,0.06
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,5.81
77,0.32
