pickupArea,Percentage
1,0.0
2,0.0
3,0.4
4,0.2
5,0.0
6,1.59
7,0.0
8,14.68
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.4
15,0.0
16,1.39
17,0.0
18,0.0
19,0.0
20,0.0
21,0.2
22,0.4
23,0.0
24,1.79
25,0.0
26,0.0
27,0.2
28,14.68
29,0.79
30,0.6
31,1.98
32,16.27
33,3.17
34,10.12
35,0.2
36,0.0
37,0.2
38,0.6
39,0.99
40,0.2
41,3.17
42,0.99
43,0.2
44,0.0
45,0.2
46,0.2
47,0.0
48,0.0
49,0.0
50,0.0
51,0.4
52,0.0
53,0.0
54,0.0
55,0.0
56,9.13
57,0.6
58,0.2
59,2.38
60,1.19
61,1.19
62,0.4
63,1.19
64,0.2
65,0.79
66,0.6
67,0.4
68,0.4
69,0.4
70,0.0
71,0.2
72,0.0
73,0.0
74,0.0
75,0.4
76,3.97
77,0.2
