pickupArea,Percentage
1,0.0
2,0.0
3,0.4
4,0.0
5,0.2
6,1.01
7,0.4
8,18.18
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.2
17,0.0
18,0.0
19,0.0
20,0.0
21,0.2
22,0.4
23,0.0
24,1.01
25,0.0
26,0.0
27,0.0
28,17.37
29,0.0
30,1.01
31,1.82
32,12.32
33,3.84
34,1.01
35,1.01
36,0.0
37,0.0
38,0.0
39,0.2
40,0.4
41,0.4
42,0.61
43,0.0
44,0.2
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,24.44
57,0.61
58,3.03
59,0.61
60,0.61
61,0.61
62,0.0
63,1.21
64,0.0
65,0.4
66,0.2
67,0.0
68,0.0
69,0.81
70,0.2
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,3.43
77,0.0
78,1.62
