dropArea,Percentage
1,0.1
2,0.06
3,0.56
4,0.2
5,0.4
6,2.8
7,3.66
8,32.11
9,0.01
10,0.05
11,0.11
12,0.02
13,0.02
14,0.07
15,0.07
16,0.18
17,0.01
18,0.0
19,0.02
20,0.01
21,0.16
22,0.81
23,0.05
24,3.06
25,0.02
26,0.01
27,0.04
28,14.97
29,0.04
30,0.03
31,0.24
32,28.84
33,3.96
34,0.24
35,0.2
36,0.02
37,0.01
38,0.06
39,0.12
40,0.01
41,0.35
42,0.03
43,0.03
44,0.01
45,0.0
46,0.01
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.08
57,0.01
58,0.01
59,0.02
60,0.13
61,0.02
62,0.0
63,0.01
64,0.05
65,0.0
66,0.0
67,0.0
68,0.01
69,0.02
70,0.0
71,0.01
72,0.01
73,0.0
74,0.0
75,0.0
76,3.71
77,0.38
78,0.74
