pickupArea,Percentage
1,0.19
2,1.58
3,0.7
4,0.76
5,1.14
6,1.2
7,1.52
8,10.77
9,0.0
10,0.51
11,0.06
12,0.0
13,0.19
14,0.06
15,0.13
16,0.38
17,0.76
18,0.06
19,1.01
20,0.32
21,0.51
22,5.32
23,2.03
24,7.16
25,1.33
26,0.25
27,1.9
28,24.46
29,1.01
30,0.51
31,0.25
32,19.9
33,0.82
34,0.63
35,0.19
36,0.0
37,0.13
38,0.57
39,0.32
40,0.63
41,0.44
42,0.06
43,0.06
44,0.25
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.06
54,0.0
55,0.0
56,1.71
57,0.0
58,0.13
59,0.13
60,0.06
61,2.92
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.13
68,0.38
69,0.32
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.06
76,3.8
77,0.19
