dropArea,Percentage
1,0.15
2,14.15
3,2.15
4,8.15
5,2.62
6,8.0
7,1.69
8,5.54
9,0.15
10,0.31
11,0.31
12,0.31
13,0.31
14,4.46
15,2.62
16,5.38
17,0.15
18,0.0
19,3.08
20,0.31
21,16.46
22,5.38
23,1.08
24,4.15
25,0.15
26,0.0
27,0.0
28,1.23
29,0.0
30,0.0
31,0.0
32,4.15
33,0.31
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.31
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.62
57,0.0
58,0.15
59,0.0
60,0.15
61,0.15
62,0.0
63,0.15
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,5.54
77,0.15
