pickupArea,Percentage
1,2.42
2,7.26
3,1.92
4,5.53
5,0.5
6,3.73
7,1.33
8,6.4
9,0.28
10,3.42
11,6.92
12,6.09
13,4.5
14,3.45
15,2.2
16,7.14
17,0.81
18,0.03
19,0.22
20,0.16
21,0.9
22,0.68
23,0.16
24,0.68
25,0.31
26,0.16
27,0.03
28,3.82
29,0.16
30,0.03
31,0.03
32,4.16
33,0.25
34,0.09
35,0.16
36,0.0
37,0.03
38,0.0
39,0.0
40,0.03
41,0.0
42,0.06
43,0.16
44,0.03
45,0.0
46,0.03
47,0.0
48,0.0
49,0.06
50,0.0
51,0.0
52,0.0
53,0.03
54,0.0
55,0.0
56,0.22
57,0.0
58,0.0
59,0.03
60,0.31
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.03
67,0.0
68,0.06
69,0.06
70,0.03
71,0.03
72,0.03
73,0.09
74,0.0
75,0.06
76,19.22
77,3.48
