pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.49
7,0.62
8,19.93
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.12
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.12
28,7.01
29,0.0
30,0.0
31,0.0
32,25.09
33,5.04
34,0.25
35,0.0
36,0.0
37,0.0
38,0.0
39,0.37
40,0.0
41,2.09
42,0.25
43,0.12
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.12
52,0.0
53,0.0
54,0.0
55,0.0
56,13.78
57,0.0
58,0.0
59,0.0
60,0.0
61,0.25
62,0.12
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,24.11
77,0.12
