dropArea,Percentage
1,0.15
2,0.05
3,0.75
4,0.26
5,0.39
6,3.7
7,5.44
8,34.03
9,0.0
10,0.01
11,0.03
12,0.02
13,0.02
14,0.07
15,0.04
16,0.17
17,0.0
18,0.0
19,0.04
20,0.01
21,0.19
22,0.88
23,0.08
24,3.94
25,0.02
26,0.0
27,0.03
28,12.89
29,0.03
30,0.02
31,0.17
32,26.44
33,2.88
34,0.15
35,0.09
36,0.01
37,0.0
38,0.03
39,0.09
40,0.0
41,0.38
42,0.02
43,0.02
44,0.01
45,0.01
46,0.01
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.96
57,0.01
58,0.01
59,0.01
60,0.08
61,0.01
62,0.01
63,0.0
64,0.01
65,0.01
66,0.0
67,0.0
68,0.0
69,0.01
70,0.0
71,0.0
72,0.01
73,0.0
74,0.0
75,0.0
76,3.59
77,0.42
78,1.28
