pickupArea,Percentage
1,0.0
2,0.0
3,0.39
4,0.19
5,0.0
6,1.56
7,0.0
8,14.4
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.39
15,0.0
16,1.36
17,0.0
18,0.0
19,0.0
20,0.0
21,0.19
22,0.39
23,0.0
24,1.75
25,0.0
26,0.0
27,0.19
28,14.4
29,0.78
30,0.58
31,1.95
32,15.95
33,3.11
34,9.92
35,0.19
36,0.0
37,0.19
38,0.58
39,0.97
40,0.19
41,3.11
42,0.97
43,0.19
44,0.0
45,0.19
46,0.19
47,0.0
48,0.0
49,0.0
50,0.0
51,0.39
52,0.0
53,0.0
54,0.0
55,0.0
56,8.95
57,0.58
58,0.19
59,2.33
60,1.17
61,1.17
62,0.39
63,1.17
64,0.19
65,0.78
66,0.58
67,0.39
68,0.39
69,0.39
70,0.0
71,0.19
72,0.0
73,0.0
74,0.0
75,0.39
76,3.89
77,0.19
78,1.95
