pickupArea,Percentage
1,0.0
2,0.0
3,0.4
4,0.0
5,0.0
6,0.4
7,0.6
8,17.27
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.2
22,0.4
23,0.0
24,2.41
25,0.0
26,0.0
27,0.0
28,12.25
29,0.2
30,0.6
31,3.82
32,21.49
33,6.02
34,3.21
35,2.21
36,0.2
37,0.0
38,0.4
39,0.6
40,0.0
41,0.4
42,0.4
43,0.0
44,0.0
45,0.0
46,0.2
47,0.0
48,0.0
49,0.2
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,8.43
57,0.2
58,0.2
59,0.2
60,8.03
61,1.2
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.2
69,0.2
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,6.22
77,0.0
78,1.2
