dropArea,Percentage
1,0.27
2,0.11
3,1.22
4,0.21
5,0.27
6,1.33
7,1.81
8,6.59
9,0.05
10,0.0
11,0.05
12,0.0
13,0.0
14,0.16
15,0.32
16,0.27
17,0.0
18,0.11
19,0.11
20,0.05
21,0.64
22,1.43
23,1.22
24,4.84
25,0.48
26,0.11
27,0.21
28,23.06
29,0.85
30,2.92
31,9.72
32,10.41
33,3.88
34,1.01
35,0.21
36,0.11
37,0.11
38,0.53
39,0.32
40,0.11
41,1.54
42,0.37
43,0.37
44,0.37
45,0.05
46,0.05
47,0.0
48,0.05
49,0.11
50,0.05
51,0.11
52,0.05
53,0.0
54,0.0
55,0.0
56,3.51
57,0.21
58,1.59
59,1.65
60,3.29
61,2.34
62,0.0
63,0.53
64,0.27
65,0.11
66,0.32
67,0.37
68,0.16
69,0.32
70,0.05
71,0.27
72,0.0
73,0.05
74,0.0
75,0.11
76,2.66
77,0.53
78,3.45
