dropArea,Percentage
1,0.11
2,0.46
3,0.41
4,0.18
5,0.14
6,0.62
7,0.34
8,4.16
9,0.0
10,0.02
11,0.02
12,0.02
13,0.02
14,0.09
15,0.14
16,1.22
17,0.05
18,0.0
19,0.11
20,0.02
21,0.21
22,0.32
23,0.05
24,0.67
25,0.09
26,0.07
27,0.37
28,3.95
29,0.11
30,0.32
31,1.68
32,2.92
33,2.55
34,0.83
35,2.92
36,0.09
37,0.16
38,0.37
39,0.18
40,0.0
41,0.23
42,0.05
43,0.02
44,0.07
45,0.0
46,0.05
47,0.02
48,0.0
49,0.16
50,0.09
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.65
57,0.16
58,3.28
59,61.87
60,1.91
61,0.73
62,0.09
63,0.32
64,0.0
65,0.14
66,0.18
67,0.16
68,0.07
69,0.09
70,0.37
71,0.11
72,0.02
73,0.11
74,0.02
75,0.02
76,1.72
77,0.25
