dropArea,Percentage
1,0.15
2,1.06
3,1.53
4,1.09
5,0.38
6,1.82
7,0.29
8,3.35
9,0.41
10,6.73
11,2.15
12,0.79
13,0.38
14,1.5
15,9.76
16,2.67
17,14.64
18,1.03
19,2.97
20,0.24
21,1.38
22,2.38
23,0.47
24,2.15
25,2.73
26,0.09
27,0.56
28,11.88
29,0.15
30,0.09
31,0.09
32,1.94
33,0.24
34,0.21
35,0.21
36,0.18
37,0.12
38,3.17
39,0.21
40,0.0
41,0.29
42,0.32
43,0.73
44,0.06
45,0.0
46,0.03
47,0.0
48,0.0
49,0.09
50,0.03
51,0.09
52,0.0
53,0.03
54,0.0
55,0.0
56,0.24
57,0.0
58,0.06
59,0.0
60,0.03
61,0.03
62,0.0
63,0.21
64,0.0
65,0.0
66,0.03
67,0.0
68,0.12
69,0.21
70,0.0
71,0.09
72,0.0
73,0.06
74,0.0
75,0.03
76,15.4
77,0.68
