dropArea,Percentage
1,0.24
2,0.05
3,1.81
4,0.1
5,0.0
6,0.86
7,0.57
8,6.69
9,0.05
10,0.1
11,0.05
12,0.0
13,0.0
14,0.05
15,0.1
16,0.24
17,0.0
18,0.0
19,0.14
20,0.0
21,0.0
22,0.91
23,0.05
24,0.48
25,1.1
26,0.33
27,1.67
28,11.8
29,0.43
30,0.19
31,1.19
32,11.65
33,3.53
34,1.96
35,1.62
36,0.33
37,0.72
38,1.19
39,1.77
40,0.43
41,4.06
42,1.91
43,3.63
44,3.82
45,5.01
46,2.15
47,1.81
48,1.62
49,0.76
50,0.62
51,1.53
52,0.05
53,1.0
54,0.1
55,0.05
56,1.34
57,0.0
58,0.05
59,0.0
60,0.29
61,7.59
62,0.05
63,0.1
64,0.05
65,0.19
66,0.33
67,0.33
68,1.19
69,2.58
70,0.67
71,0.57
72,0.33
73,0.81
74,0.14
75,1.1
76,1.48
77,0.29
