dropArea,Percentage
1,1.53
2,0.0
3,1.38
4,0.46
5,1.22
6,1.38
7,1.07
8,6.88
9,0.0
10,0.15
11,0.0
12,0.15
13,0.0
14,0.46
15,0.15
16,1.22
17,0.46
18,0.76
19,0.76
20,0.31
21,0.46
22,1.22
23,3.06
24,3.36
25,2.91
26,1.07
27,2.45
28,21.41
29,9.02
30,2.45
31,2.29
32,3.52
33,1.53
34,1.22
35,3.21
36,0.31
37,0.15
38,0.92
39,0.76
40,0.76
41,0.92
42,0.46
43,0.76
44,0.15
45,0.15
46,0.46
47,0.0
48,0.0
49,0.31
50,0.15
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.83
57,0.31
58,1.83
59,0.15
60,0.31
61,1.38
62,0.61
63,0.61
64,0.31
65,0.31
66,1.68
67,0.92
68,1.99
69,0.76
70,0.31
71,1.07
72,0.0
73,0.31
74,0.15
75,0.0
76,1.22
77,0.15
