pickupArea,Percentage
1,0.04
2,0.05
3,0.47
4,0.12
5,0.17
6,2.75
7,2.21
8,31.28
9,0.0
10,0.05
11,0.03
12,0.01
13,0.01
14,0.11
15,0.09
16,0.25
17,0.03
18,0.01
19,0.1
20,0.06
21,0.39
22,1.77
23,0.39
24,6.78
25,0.05
26,0.01
27,0.04
28,12.18
29,0.03
30,0.03
31,0.14
32,23.76
33,0.75
34,0.08
35,0.04
36,0.0
37,0.0
38,0.03
39,0.04
40,0.01
41,0.12
42,0.02
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.71
57,0.01
58,0.0
59,0.01
60,0.02
61,0.09
62,0.02
63,0.01
64,0.01
65,0.0
66,0.01
67,0.0
68,0.01
69,0.02
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,10.61
77,0.18
78,0.71
