pickupArea,Percentage
1,0.94
2,0.17
3,0.74
4,0.4
5,0.17
6,2.51
7,1.0
8,20.69
9,0.0
10,0.0
11,0.07
12,0.33
13,0.13
14,0.1
15,0.07
16,0.27
17,0.03
18,0.03
19,0.1
20,0.0
21,0.23
22,0.74
23,0.27
24,1.44
25,0.43
26,0.2
27,0.4
28,11.86
29,0.6
30,0.7
31,0.74
32,22.06
33,6.52
34,1.34
35,1.57
36,0.23
37,0.03
38,0.23
39,0.2
40,0.07
41,0.1
42,1.87
43,0.53
44,1.17
45,0.2
46,0.5
47,0.1
48,0.57
49,1.07
50,0.67
51,0.4
52,0.03
53,0.64
54,0.23
55,0.03
56,3.21
57,0.17
58,0.23
59,0.37
60,2.11
61,0.1
62,0.0
63,0.0
64,0.27
65,0.13
66,0.0
67,0.2
68,0.33
69,0.97
70,0.27
71,0.3
72,0.13
73,0.4
74,0.03
75,0.43
76,4.31
77,0.3
