dropArea,Percentage
1,0.55
2,0.58
3,1.22
4,1.02
5,1.59
6,4.85
7,4.45
8,24.42
9,0.17
10,0.74
11,0.47
12,0.35
13,0.21
14,0.38
15,0.39
16,0.74
17,0.19
18,0.03
19,0.1
20,0.03
21,0.44
22,1.72
23,0.09
24,3.07
25,0.08
26,0.01
27,0.03
28,4.8
29,0.02
30,0.03
31,0.15
32,16.22
33,2.5
34,0.14
35,0.11
36,0.02
37,0.0
38,0.05
39,0.17
40,0.01
41,0.54
42,0.04
43,0.03
44,0.01
45,0.0
46,0.01
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.23
57,0.01
58,0.01
59,0.02
60,0.09
61,0.02
62,0.01
63,0.01
64,0.02
65,0.01
66,0.01
67,0.01
68,0.01
69,0.01
70,0.01
71,0.01
72,0.02
73,0.01
74,0.01
75,0.02
76,3.77
77,1.15
78,21.7
