dropArea,Percentage
1,0.78
2,1.06
3,1.5
4,1.13
5,0.36
6,2.28
7,1.44
8,7.05
9,0.13
10,0.48
11,0.17
12,0.25
13,0.27
14,0.78
15,1.5
16,0.87
17,1.09
18,0.5
19,1.76
20,0.29
21,0.43
22,0.98
23,2.7
24,3.08
25,10.0
26,2.06
27,2.4
28,15.13
29,2.07
30,1.58
31,0.91
32,5.84
33,2.49
34,1.39
35,0.77
36,0.27
37,1.18
38,0.24
39,0.39
40,0.34
41,0.84
42,0.69
43,1.41
44,1.44
45,0.13
46,0.29
47,0.03
48,0.24
49,1.64
50,0.18
51,0.43
52,0.14
53,0.66
54,0.35
55,0.03
56,2.23
57,0.01
58,0.45
59,0.27
60,0.25
61,0.39
62,0.1
63,0.28
64,0.15
65,0.08
66,0.53
67,0.64
68,0.81
69,1.96
70,0.36
71,1.05
72,0.17
73,0.78
74,0.04
75,0.73
76,1.75
77,0.48
