dropArea,Percentage
1,0.81
2,0.97
3,1.46
4,0.32
5,0.0
6,1.87
7,0.97
8,7.55
9,0.0
10,0.32
11,0.08
12,0.0
13,0.16
14,0.49
15,0.32
16,3.57
17,0.16
18,0.24
19,0.24
20,0.16
21,0.41
22,0.97
23,2.36
24,1.62
25,2.68
26,0.81
27,2.03
28,12.51
29,1.14
30,0.41
31,2.03
32,5.69
33,3.49
34,1.46
35,1.62
36,0.49
37,0.81
38,0.89
39,0.0
40,0.81
41,0.73
42,0.49
43,1.38
44,1.95
45,0.57
46,0.24
47,0.16
48,0.49
49,2.44
50,0.81
51,2.36
52,0.0
53,0.49
54,0.73
55,0.08
56,0.24
57,0.0
58,0.41
59,0.49
60,0.49
61,0.57
62,0.16
63,0.32
64,0.41
65,1.14
66,1.22
67,3.33
68,4.31
69,2.6
70,0.97
71,1.14
72,0.65
73,0.97
74,0.16
75,1.14
76,1.06
77,3.33
