pickupArea,Percentage
1,0.06
2,0.04
3,0.2
4,0.09
5,0.06
6,1.57
7,1.48
8,34.44
9,0.01
10,0.09
11,0.17
12,0.0
13,0.01
14,0.04
15,0.0
16,0.04
17,0.0
18,0.0
19,0.01
20,0.0
21,0.09
22,0.01
23,0.0
24,0.27
25,0.0
26,0.01
27,0.0
28,4.21
29,0.01
30,0.0
31,0.0
32,33.14
33,5.42
34,0.01
35,0.01
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.03
42,0.0
43,0.0
44,0.0
45,0.0
46,0.01
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.36
57,0.01
58,0.0
59,0.0
60,0.0
61,0.0
62,0.01
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,13.0
77,0.19
78,4.88
