pickupArea,Percentage
1,0.08
2,0.0
3,0.55
4,0.03
5,0.06
6,2.44
7,2.35
8,36.74
9,0.0
10,0.02
11,0.01
12,0.0
13,0.0
14,0.01
15,0.0
16,0.05
17,0.0
18,0.0
19,0.0
20,0.0
21,0.02
22,0.11
23,0.0
24,0.62
25,0.0
26,0.0
27,0.03
28,12.67
29,0.01
30,0.0
31,0.03
32,28.84
33,5.39
34,0.07
35,0.23
36,0.01
37,0.01
38,0.06
39,0.05
40,0.0
41,0.26
42,0.01
43,0.01
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.58
57,0.02
58,0.02
59,0.01
60,0.04
61,0.0
62,0.0
63,0.0
64,0.0
65,0.01
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,5.31
77,0.25
78,1.04
