dropArea,Percentage
1,0.27
2,0.31
3,0.97
4,0.29
5,0.24
6,1.42
7,1.59
8,11.73
9,0.03
10,0.03
11,0.06
12,0.02
13,0.08
14,0.32
15,0.16
16,0.29
17,0.0
18,0.14
19,0.27
20,0.06
21,0.55
22,1.93
23,1.03
24,4.67
25,0.69
26,0.16
27,0.45
28,18.41
29,1.05
30,2.93
31,11.23
32,9.63
33,4.25
34,1.76
35,0.84
36,0.13
37,0.26
38,0.47
39,0.32
40,0.13
41,0.89
42,0.53
43,0.71
44,0.61
45,0.27
46,0.21
47,0.03
48,0.16
49,0.68
50,0.21
51,0.21
52,0.1
53,0.06
54,0.29
55,0.02
56,3.79
57,0.14
58,1.11
59,1.32
60,2.37
61,1.26
62,0.02
63,0.48
64,0.23
65,0.11
66,0.24
67,0.23
68,0.43
69,0.66
70,0.18
71,0.27
72,0.11
73,0.34
74,0.03
75,0.21
76,1.93
77,0.35
