dropArea,Percentage
1,1.25
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,11.25
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,2.5
29,1.25
30,2.5
31,1.25
32,3.75
33,2.5
34,0.0
35,1.25
36,0.0
37,1.25
38,2.5
39,5.0
40,0.0
41,2.5
42,2.5
43,6.25
44,1.25
45,0.0
46,0.0
47,0.0
48,0.0
49,1.25
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,5.0
57,1.25
58,0.0
59,0.0
60,0.0
61,2.5
62,1.25
63,0.0
64,0.0
65,0.0
66,0.0
67,10.0
68,6.25
69,6.25
70,1.25
71,3.75
72,0.0
73,2.5
74,0.0
75,2.5
76,0.0
77,0.0
78,7.5
