dropArea,Percentage
1,0.4
2,0.93
3,1.07
4,0.19
5,0.12
6,1.3
7,0.74
8,9.92
9,0.0
10,0.11
11,0.11
12,0.0
13,0.3
14,0.21
15,0.09
16,0.33
17,0.09
18,0.02
19,0.09
20,0.02
21,0.19
22,0.19
23,0.47
24,0.7
25,0.72
26,0.3
27,0.32
28,5.45
29,0.54
30,0.11
31,0.39
32,8.08
33,2.93
34,0.44
35,1.77
36,1.21
37,0.7
38,2.96
39,5.4
40,1.31
41,9.55
42,4.21
43,3.68
44,1.89
45,0.98
46,0.86
47,0.09
48,0.89
49,1.26
50,0.7
51,0.56
52,0.44
53,0.79
54,0.33
55,0.26
56,3.01
57,0.0
58,0.07
59,0.04
60,0.05
61,0.14
62,0.04
63,0.02
64,0.19
65,0.07
66,0.28
67,0.47
68,1.35
69,1.81
70,0.35
71,1.07
72,0.26
73,0.79
74,0.05
75,0.61
76,3.24
77,0.93
78,8.45
